NTP Timestamp (ms),Arduino Timestamp (ms),Frequency (Hz)
2025-04-23 23:37:34.727,20520,50.0300
2025-04-23 23:37:34.747,20540,50.1100
2025-04-23 23:37:34.765,20560,50.1000
2025-04-23 23:37:34.788,20580,50.1100
2025-04-23 23:37:34.806,20600,50.1100
2025-04-23 23:37:34.829,20620,50.1000
2025-04-23 23:37:34.848,20640,50.1100
2025-04-23 23:37:34.866,20660,50.1100
2025-04-23 23:37:34.886,20680,50.1000
2025-04-23 23:37:34.909,20700,50.1000
2025-04-23 23:37:34.930,20720,50.1100
2025-04-23 23:37:34.945,20740,50.1100
2025-04-23 23:37:34.963,20760,50.1100
2025-04-23 23:37:34.986,20780,50.1000
2025-04-23 23:37:35.009,20800,50.1100
2025-04-23 23:37:35.030,20820,50.1000
2025-04-23 23:37:35.046,20840,50.1200
2025-04-23 23:37:35.063,20860,50.1100
2025-04-23 23:37:35.085,20880,50.1000
2025-04-23 23:37:35.111,20900,50.1000
2025-04-23 23:37:35.126,20920,50.1000
2025-04-23 23:37:35.147,20940,50.1100
2025-04-23 23:37:35.169,20960,50.1200
2025-04-23 23:37:35.186,20980,50.1000
2025-04-23 23:37:35.210,21000,50.1100
2025-04-23 23:37:35.230,21020,50.1000
2025-04-23 23:37:35.248,21040,50.1100
2025-04-23 23:37:35.264,21060,50.1100
2025-04-23 23:37:35.287,21080,50.1100
2025-04-23 23:37:35.309,21100,50.1000
2025-04-23 23:37:35.315,21120,50.1000
2025-04-23 23:37:35.346,21140,50.1100
2025-04-23 23:37:35.363,21160,50.1100
2025-04-23 23:37:35.389,21180,50.1100
2025-04-23 23:37:35.408,21200,50.1100
2025-04-23 23:37:35.430,21220,50.0900
2025-04-23 23:37:35.450,21240,50.1100
2025-04-23 23:37:35.467,21260,50.1100
2025-04-23 23:37:35.484,21280,50.1100
2025-04-23 23:37:35.509,21300,50.1000
2025-04-23 23:37:35.530,21320,50.1100
2025-04-23 23:37:35.547,21340,50.1000
2025-04-23 23:37:35.570,21360,50.1100
2025-04-23 23:37:35.586,21380,50.1100
2025-04-23 23:37:35.610,21400,50.1100
2025-04-23 23:37:35.626,21420,50.1000
2025-04-23 23:37:35.647,21440,50.1100
2025-04-23 23:37:35.730,21520,50.1100
2025-04-23 23:37:35.746,21540,50.1000
2025-04-23 23:37:35.764,21560,50.1000
2025-04-23 23:37:35.789,21580,50.1100
2025-04-23 23:37:35.809,21600,50.1100
2025-04-23 23:37:35.829,21620,50.1100
2025-04-23 23:37:35.847,21640,50.1000
2025-04-23 23:37:35.870,21660,50.1100
2025-04-23 23:37:35.887,21680,50.1000
2025-04-23 23:37:35.903,21700,50.1100
2025-04-23 23:37:35.930,21720,50.1100
2025-04-23 23:37:35.951,21740,50.1100
2025-04-23 23:37:35.962,21760,50.1100
2025-04-23 23:37:35.989,21780,50.1000
2025-04-23 23:37:36.007,21800,50.1000
2025-04-23 23:37:36.028,21820,50.1200
2025-04-23 23:37:36.046,21840,50.1100
2025-04-23 23:37:36.070,21860,50.1000
2025-04-23 23:37:36.086,21880,50.1100
2025-04-23 23:37:36.109,21900,50.0900
2025-04-23 23:37:36.130,21920,50.1200
2025-04-23 23:37:36.148,21940,50.1100
2025-04-23 23:37:36.164,21960,50.1100
2025-04-23 23:37:36.187,21980,50.1000
2025-04-23 23:37:36.209,22000,50.1000
2025-04-23 23:37:36.229,22020,50.1000
2025-04-23 23:37:36.248,22040,50.1200
2025-04-23 23:37:36.262,22060,50.1100
2025-04-23 23:37:36.301,22080,50.1100
2025-04-23 23:37:36.309,22100,50.1000
2025-04-23 23:37:36.327,22120,50.1000
2025-04-23 23:37:36.345,22140,50.1200
2025-04-23 23:37:36.362,22160,50.1100
2025-04-23 23:37:36.390,22180,50.1000
2025-04-23 23:37:36.406,22200,50.1100
2025-04-23 23:37:36.429,22220,50.1000
2025-04-23 23:37:36.447,22240,50.1100
2025-04-23 23:37:36.471,22260,50.1100
2025-04-23 23:37:36.488,22280,50.1100
2025-04-23 23:37:36.509,22300,50.1100
2025-04-23 23:37:36.529,22320,50.1000
2025-04-23 23:37:36.546,22340,50.1000
2025-04-23 23:37:36.570,22360,50.1100
2025-04-23 23:37:36.579,22380,50.1100
2025-04-23 23:37:36.609,22400,50.1100
2025-04-23 23:37:36.629,22420,50.1000
2025-04-23 23:37:36.647,22440,50.1000
2025-04-23 23:37:36.662,22460,50.1100
2025-04-23 23:37:36.690,22480,50.1100
2025-04-23 23:37:36.709,22500,50.1100
2025-04-23 23:37:36.725,22520,50.1000
2025-04-23 23:37:36.746,22540,50.1100
2025-04-23 23:37:36.771,22560,50.0900
2025-04-23 23:37:36.789,22580,50.1200
2025-04-23 23:37:36.804,22600,50.1100
2025-04-23 23:37:36.830,22620,50.1000
2025-04-23 23:37:36.847,22640,50.1100
2025-04-23 23:37:36.863,22660,50.1000
2025-04-23 23:37:36.890,22680,50.1100
2025-04-23 23:37:36.906,22700,50.1100
2025-04-23 23:37:36.930,22720,50.1100
2025-04-23 23:37:36.949,22740,50.1100
2025-04-23 23:37:36.971,22760,50.0900
2025-04-23 23:37:36.992,22780,50.1100
2025-04-23 23:37:37.010,22800,50.1000
2025-04-23 23:37:37.031,22820,50.1200
2025-04-23 23:37:37.045,22840,50.0900
2025-04-23 23:37:37.069,22860,50.1000
2025-04-23 23:37:37.085,22880,50.1100
2025-04-23 23:37:37.109,22900,50.1200
2025-04-23 23:37:37.127,22920,50.1000
2025-04-23 23:37:37.147,22940,50.1100
2025-04-23 23:37:37.171,22960,50.1100
2025-04-23 23:37:37.192,22980,50.1000
2025-04-23 23:37:37.209,23000,50.1000
2025-04-23 23:37:37.226,23020,50.1000
2025-04-23 23:37:37.249,23040,50.1200
2025-04-23 23:37:37.266,23060,50.1000
2025-04-23 23:37:37.285,23080,50.1000
2025-04-23 23:37:37.310,23100,50.1000
2025-04-23 23:37:37.332,23120,50.1100
2025-04-23 23:37:37.349,23140,50.1100
2025-04-23 23:37:37.371,23160,50.1200
2025-04-23 23:37:37.389,23180,50.1000
2025-04-23 23:37:37.407,23200,50.1000
2025-04-23 23:37:37.430,23220,50.1100
2025-04-23 23:37:37.450,23240,50.1100
2025-04-23 23:37:37.467,23260,50.1000
2025-04-23 23:37:37.484,23280,50.1200
2025-04-23 23:37:37.510,23300,50.1000
2025-04-23 23:37:37.527,23320,50.0800
2025-04-23 23:37:37.544,23340,50.1200
2025-04-23 23:37:37.561,23360,50.1100
2025-04-23 23:37:37.589,23380,50.1100
2025-04-23 23:37:37.605,23400,50.1100
2025-04-23 23:37:37.628,23420,50.1100
2025-04-23 23:37:37.646,23440,50.0900
2025-04-23 23:37:37.671,23460,50.1100
2025-04-23 23:37:37.692,23480,50.1100
2025-04-23 23:37:37.711,23500,50.1100
2025-04-23 23:37:37.728,23520,50.1100
2025-04-23 23:37:37.747,23540,50.1000
2025-04-23 23:37:37.770,23560,50.0900
2025-04-23 23:37:37.786,23580,50.1300
2025-04-23 23:37:37.809,23600,50.1000
2025-04-23 23:37:37.831,23620,50.1100
2025-04-23 23:37:37.850,23640,50.1000
2025-04-23 23:37:37.867,23660,50.1000
2025-04-23 23:37:37.884,23680,50.1000
2025-04-23 23:37:37.909,23700,50.1200
2025-04-23 23:37:37.929,23720,50.1100
2025-04-23 23:37:37.950,23740,50.1000
2025-04-23 23:37:37.962,23760,50.1000
2025-04-23 23:37:37.992,23780,50.1000
2025-04-23 23:37:38.008,23800,50.1000
2025-04-23 23:37:38.028,23820,50.1200
2025-04-23 23:37:38.046,23840,50.1100
2025-04-23 23:37:38.072,23860,50.1000
2025-04-23 23:37:38.089,23880,50.1000
2025-04-23 23:37:38.105,23900,50.1100
2025-04-23 23:37:38.130,23920,50.1100
2025-04-23 23:37:38.147,23940,50.1100
2025-04-23 23:37:38.164,23960,50.0900
2025-04-23 23:37:38.184,23980,50.1100
2025-04-23 23:37:38.212,24000,50.0900
2025-04-23 23:37:38.231,24020,50.1000
2025-04-23 23:37:38.251,24040,50.1000
2025-04-23 23:37:38.262,24060,50.1100
2025-04-23 23:37:38.283,24080,50.1100
2025-04-23 23:37:38.309,24100,50.1200
2025-04-23 23:37:38.331,24120,50.1200
2025-04-23 23:37:38.349,24140,50.1000
2025-04-23 23:37:38.361,24160,50.1000
2025-04-23 23:37:38.392,24180,50.1000
2025-04-23 23:37:38.409,24200,50.1000
2025-04-23 23:37:38.431,24220,50.1100
2025-04-23 23:37:38.448,24240,50.1100
2025-04-23 23:37:38.469,24260,50.1000
2025-04-23 23:37:38.480,24280,50.1000
2025-04-23 23:37:38.502,24300,50.1000
2025-04-23 23:37:38.532,24320,50.1000
2025-04-23 23:37:38.545,24340,50.1000
2025-04-23 23:37:38.572,24360,50.1100
2025-04-23 23:37:38.592,24380,50.1000
2025-04-23 23:37:38.609,24400,50.1000
2025-04-23 23:37:38.628,24420,50.1100
2025-04-23 23:37:38.649,24440,50.1100
2025-04-23 23:37:38.663,24460,50.1100
2025-04-23 23:37:38.690,24480,50.1100
2025-04-23 23:37:38.708,24500,50.1000
2025-04-23 23:37:38.729,24520,50.1000
2025-04-23 23:37:38.747,24540,50.1100
2025-04-23 23:37:38.772,24560,50.1100
2025-04-23 23:37:38.790,24580,50.1100
2025-04-23 23:37:38.809,24600,50.1100
2025-04-23 23:37:38.829,24620,50.0900
2025-04-23 23:37:38.847,24640,50.1100
2025-04-23 23:37:38.872,24660,50.1100
2025-04-23 23:37:38.888,24680,50.1100
2025-04-23 23:37:38.913,24700,50.1000
2025-04-23 23:37:38.929,24720,50.1100
2025-04-23 23:37:38.952,24740,50.0900
2025-04-23 23:37:38.965,24760,50.1200
2025-04-23 23:37:38.997,24780,50.1000
2025-04-23 23:37:39.009,24800,50.1200
2025-04-23 23:37:39.027,24820,50.1000
2025-04-23 23:37:39.048,24840,50.0900
2025-04-23 23:37:39.061,24860,50.1200
2025-04-23 23:37:39.092,24880,50.1000
2025-04-23 23:37:39.112,24900,50.1100
2025-04-23 23:37:39.126,24920,50.1100
2025-04-23 23:37:39.150,24940,50.1000
2025-04-23 23:37:39.167,24960,50.1000
2025-04-23 23:37:39.183,24980,50.1100
2025-04-23 23:37:39.212,25000,50.1100
2025-04-23 23:37:39.229,25020,50.1100
2025-04-23 23:37:39.252,25040,50.1100
2025-04-23 23:37:39.270,25060,50.0900
2025-04-23 23:37:39.286,25080,50.1200
2025-04-23 23:37:39.304,25100,50.1100
2025-04-23 23:37:39.328,25120,50.1000
2025-04-23 23:37:39.346,25140,50.1100
2025-04-23 23:37:39.373,25160,50.0900
2025-04-23 23:37:39.388,25180,50.1100
2025-04-23 23:37:39.413,25200,50.1100
2025-04-23 23:37:39.430,25220,50.1100
2025-04-23 23:37:39.449,25240,50.1100
2025-04-23 23:37:39.465,25260,50.1000
2025-04-23 23:37:39.488,25280,50.1000
2025-04-23 23:37:39.510,25300,50.1100
2025-04-23 23:37:39.531,25320,50.1100
2025-04-23 23:37:39.548,25340,50.1100
2025-04-23 23:37:39.562,25360,50.1000
2025-04-23 23:37:39.592,25380,50.1000
2025-04-23 23:37:39.613,25400,50.1000
2025-04-23 23:37:39.633,25420,50.1100
2025-04-23 23:37:39.650,25440,50.1100
2025-04-23 23:37:39.673,25460,50.1100
2025-04-23 23:37:39.691,25480,50.1000
2025-04-23 23:37:39.709,25500,50.1000
2025-04-23 23:37:39.733,25520,50.1000
2025-04-23 23:37:39.750,25540,50.1200
2025-04-23 23:37:39.762,25560,50.1000
2025-04-23 23:37:39.792,25580,50.1000
2025-04-23 23:37:39.809,25600,50.1000
2025-04-23 23:37:39.830,25620,50.1000
2025-04-23 23:37:39.847,25640,50.1200
2025-04-23 23:37:39.870,25660,50.1000
2025-04-23 23:37:39.892,25680,50.1100
2025-04-23 23:37:39.909,25700,50.1000
2025-04-23 23:37:39.933,25720,50.1000
2025-04-23 23:37:39.953,25740,50.1100
2025-04-23 23:37:39.970,25760,50.1100
2025-04-23 23:37:39.988,25780,50.1000
2025-04-23 23:37:40.014,25800,50.1100
2025-04-23 23:37:40.031,25820,50.1000
2025-04-23 23:37:40.050,25840,50.0900
2025-04-23 23:37:40.066,25860,50.1200
2025-04-23 23:37:40.092,25880,50.1000
2025-04-23 23:37:40.112,25900,50.1100
2025-04-23 23:37:40.130,25920,50.1000
2025-04-23 23:37:40.145,25940,50.0900
2025-04-23 23:37:40.167,25960,50.1100
2025-04-23 23:37:40.192,25980,50.1100
2025-04-23 23:37:40.212,26000,50.1000
2025-04-23 23:37:40.230,26020,50.1100
2025-04-23 23:37:40.252,26040,50.0900
2025-04-23 23:37:40.269,26060,50.1000
2025-04-23 23:37:40.287,26080,50.1100
2025-04-23 23:37:40.313,26100,50.1100
2025-04-23 23:37:40.330,26120,50.1000
2025-04-23 23:37:40.347,26140,50.1100
2025-04-23 23:37:40.369,26160,50.0900
2025-04-23 23:37:40.392,26180,50.1000
2025-04-23 23:37:40.409,26200,50.1100
2025-04-23 23:37:40.431,26220,50.1100
2025-04-23 23:37:40.447,26240,50.1100
2025-04-23 23:37:40.466,26260,50.1000
2025-04-23 23:37:40.492,26280,50.1000
2025-04-23 23:37:40.513,26300,50.1000
2025-04-23 23:37:40.530,26320,50.1100
2025-04-23 23:37:40.552,26340,50.1100
2025-04-23 23:37:40.562,26360,50.1100
2025-04-23 23:37:40.592,26380,50.1000
2025-04-23 23:37:40.613,26400,50.1000
2025-04-23 23:37:40.631,26420,50.1100
2025-04-23 23:37:40.650,26440,50.1000
2025-04-23 23:37:40.661,26460,50.1100
2025-04-23 23:37:40.691,26480,50.1000
2025-04-23 23:37:40.708,26500,50.1000
2025-04-23 23:37:40.730,26520,50.1000
2025-04-23 23:37:40.749,26540,50.1200
2025-04-23 23:37:40.769,26560,50.1000
2025-04-23 23:37:40.793,26580,50.1000
2025-04-23 23:37:40.814,26600,50.1100
2025-04-23 23:37:40.832,26620,50.0900
2025-04-23 23:37:40.851,26640,50.1200
2025-04-23 23:37:40.875,26660,50.1100
2025-04-23 23:37:40.891,26680,50.1000
2025-04-23 23:37:40.909,26700,50.1000
2025-04-23 23:37:40.932,26720,50.1000
2025-04-23 23:37:40.946,26740,50.1100
2025-04-23 23:37:40.972,26760,50.1100
2025-04-23 23:37:40.990,26780,50.1000
2025-04-23 23:37:41.013,26800,50.1100
2025-04-23 23:37:41.034,26820,50.1000
2025-04-23 23:37:41.050,26840,50.1000
2025-04-23 23:37:41.072,26860,50.1000
2025-04-23 23:37:41.085,26880,50.1100
2025-04-23 23:37:41.113,26900,50.1100
2025-04-23 23:37:41.133,26920,50.1100
2025-04-23 23:37:41.150,26940,50.1000
2025-04-23 23:37:41.168,26960,50.1000
2025-04-23 23:37:41.182,26980,50.1100
2025-04-23 23:37:41.214,27000,50.1100
2025-04-23 23:37:41.229,27020,50.1000
2025-04-23 23:37:41.254,27040,50.1000
2025-04-23 23:37:41.263,27060,50.1000
2025-04-23 23:37:41.284,27080,50.1100
2025-04-23 23:37:41.313,27100,50.0900
2025-04-23 23:37:41.329,27120,50.1200
2025-04-23 23:37:41.354,27140,50.1000
2025-04-23 23:37:41.362,27160,50.1000
2025-04-23 23:37:41.386,27180,50.1100
2025-04-23 23:37:41.412,27200,50.1000
2025-04-23 23:37:41.430,27220,50.1000
2025-04-23 23:37:41.446,27240,50.1100
2025-04-23 23:37:41.474,27260,50.1000
2025-04-23 23:37:41.490,27280,50.1100
2025-04-23 23:37:41.513,27300,50.1100
2025-04-23 23:37:41.534,27320,50.0900
2025-04-23 23:37:41.551,27340,50.1100
2025-04-23 23:37:41.574,27360,50.1100
2025-04-23 23:37:41.595,27380,50.1000
2025-04-23 23:37:41.613,27400,50.1000
2025-04-23 23:37:41.633,27420,50.1000
2025-04-23 23:37:41.673,27440,50.1000
2025-04-23 23:37:41.676,27460,50.1100
2025-04-23 23:37:41.692,27480,50.1000
2025-04-23 23:37:41.711,27500,50.1100
2025-04-23 23:37:41.727,27520,50.1000
2025-04-23 23:37:41.754,27540,50.1000
2025-04-23 23:37:41.776,27560,50.1000
2025-04-23 23:37:41.792,27580,50.1100
2025-04-23 23:37:41.814,27600,50.1100
2025-04-23 23:37:41.829,27620,50.1000
2025-04-23 23:37:41.846,27640,50.1000
2025-04-23 23:37:41.867,27660,50.1000
2025-04-23 23:37:41.892,27680,50.1100
2025-04-23 23:37:41.914,27700,50.0900
2025-04-23 23:37:41.935,27720,50.1200
2025-04-23 23:37:41.951,27740,50.0900
2025-04-23 23:37:41.962,27760,50.1000
2025-04-23 23:37:41.992,27780,50.1100
2025-04-23 23:37:42.014,27800,50.1100
2025-04-23 23:37:42.032,27820,50.1000
2025-04-23 23:37:42.052,27840,50.1000
2025-04-23 23:37:42.075,27860,50.1100
2025-04-23 23:37:42.092,27880,50.0900
2025-04-23 23:37:42.112,27900,50.1100
2025-04-23 23:37:42.127,27920,50.1100
2025-04-23 23:37:42.153,27940,50.1100
2025-04-23 23:37:42.170,27960,50.1000
2025-04-23 23:37:42.194,27980,50.0900
2025-04-23 23:37:42.211,28000,50.1100
2025-04-23 23:37:42.230,28020,50.1000
2025-04-23 23:37:42.255,28040,50.1100
2025-04-23 23:37:42.355,28140,50.1000
2025-04-23 23:37:42.362,28160,50.1100
2025-04-23 23:37:42.394,28180,50.1000
2025-04-23 23:37:42.412,28200,50.1000
2025-04-23 23:37:42.435,28220,50.1000
2025-04-23 23:37:42.453,28240,50.1100
2025-04-23 23:37:42.464,28260,50.1000
2025-04-23 23:37:42.492,28280,50.1000
2025-04-23 23:37:42.513,28300,50.1000
2025-04-23 23:37:42.531,28320,50.1000
2025-04-23 23:37:42.555,28340,50.1100
2025-04-23 23:37:42.575,28360,50.1000
2025-04-23 23:37:42.594,28380,50.1000
2025-04-23 23:37:42.611,28400,50.1000
2025-04-23 23:37:42.632,28420,50.1000
2025-04-23 23:37:42.645,28440,50.1100
2025-04-23 23:37:42.757,28460,50.1100
2025-04-23 23:37:42.764,28480,50.1000
2025-04-23 23:37:42.764,28500,50.1000
2025-04-23 23:37:42.764,28520,50.1100
2025-04-23 23:37:42.778,28540,50.1000
2025-04-23 23:37:42.779,28560,50.0900
2025-04-23 23:37:42.796,28580,50.1100
2025-04-23 23:37:42.815,28600,50.1100
2025-04-23 23:37:42.831,28620,50.1000
2025-04-23 23:37:42.846,28640,50.1000
2025-04-23 23:37:42.873,28660,50.1000
2025-04-23 23:37:42.898,28680,50.1000
2025-04-23 23:37:42.913,28700,50.1100
2025-04-23 23:37:42.934,28720,50.1000
2025-04-23 23:37:42.953,28740,50.1100
2025-04-23 23:37:42.970,28760,50.1000
2025-04-23 23:37:42.996,28780,50.0900
2025-04-23 23:37:43.013,28800,50.1100
2025-04-23 23:37:43.030,28820,50.1100
2025-04-23 23:37:43.054,28840,50.1000
2025-04-23 23:37:43.071,28860,50.1000
2025-04-23 23:37:43.092,28880,50.1000
2025-04-23 23:37:43.113,28900,50.1000
2025-04-23 23:37:43.135,28920,50.1100
2025-04-23 23:37:43.152,28940,50.1000
2025-04-23 23:37:43.177,28960,50.1000
2025-04-23 23:37:43.195,28980,50.1100
2025-04-23 23:37:43.214,29000,50.0900
2025-04-23 23:37:43.234,29020,50.1100
2025-04-23 23:37:43.246,29040,50.1000
2025-04-23 23:37:43.269,29060,50.1100
2025-04-23 23:37:43.296,29080,50.1000
2025-04-23 23:37:43.316,29100,50.1000
2025-04-23 23:37:43.329,29120,50.0900
2025-04-23 23:37:43.357,29140,50.1100
2025-04-23 23:37:43.373,29160,50.1100
2025-04-23 23:37:43.396,29180,50.1000
2025-04-23 23:37:43.415,29200,50.1000
2025-04-23 23:37:43.435,29220,50.0900
2025-04-23 23:37:43.455,29240,50.1100
2025-04-23 23:37:43.479,29260,50.1000
2025-04-23 23:37:43.496,29280,50.1100
2025-04-23 23:37:43.515,29300,50.1000
2025-04-23 23:37:43.534,29320,50.1100
2025-04-23 23:37:43.547,29340,50.0900
2025-04-23 23:37:43.574,29360,50.1100
2025-04-23 23:37:43.597,29380,50.1100
2025-04-23 23:37:43.615,29400,50.1000
2025-04-23 23:37:43.633,29420,50.1000
2025-04-23 23:37:43.647,29440,50.1000
2025-04-23 23:37:43.677,29460,50.1000
2025-04-23 23:37:43.694,29480,50.1100
2025-04-23 23:37:43.712,29500,50.1000
2025-04-23 23:37:43.734,29520,50.1000
2025-04-23 23:37:43.750,29540,50.1000
2025-04-23 23:37:43.775,29560,50.1000
2025-04-23 23:37:43.796,29580,50.1000
2025-04-23 23:37:43.814,29600,50.1100
2025-04-23 23:37:43.836,29620,50.1100
2025-04-23 23:37:43.852,29640,50.1000
2025-04-23 23:37:43.866,29660,50.1000
2025-04-23 23:37:43.897,29680,50.1000
2025-04-23 23:37:43.915,29700,50.1100
2025-04-23 23:37:43.934,29720,50.0900
2025-04-23 23:37:43.945,29740,50.1100
2025-04-23 23:37:43.966,29760,50.1000
2025-04-23 23:37:43.996,29780,50.1000
2025-04-23 23:37:44.016,29800,50.1000
2025-04-23 23:37:44.036,29820,50.1100
2025-04-23 23:37:44.046,29840,50.0900
2025-04-23 23:37:44.074,29860,50.1100
2025-04-23 23:37:44.097,29880,50.1000
2025-04-23 23:37:44.113,29900,50.1000
2025-04-23 23:37:44.134,29920,50.1000
2025-04-23 23:37:44.152,29940,50.1000
2025-04-23 23:37:44.176,29960,50.1000
2025-04-23 23:37:44.194,29980,50.1100
2025-04-23 23:37:44.213,30000,50.0900
2025-04-23 23:37:44.230,30020,50.1000
2025-04-23 23:37:44.254,30040,50.1000
2025-04-23 23:37:44.276,30060,50.1000
2025-04-23 23:37:44.295,30080,50.1000
2025-04-23 23:37:44.316,30100,50.1000
2025-04-23 23:37:44.331,30120,50.1100
2025-04-23 23:37:44.356,30140,50.0900
2025-04-23 23:37:44.376,30160,50.1000
2025-04-23 23:37:44.394,30180,50.1000
2025-04-23 23:37:44.410,30200,50.1000
2025-04-23 23:37:44.434,30220,50.1000
2025-04-23 23:37:44.470,30240,50.0900
2025-04-23 23:37:44.479,30260,50.1000
2025-04-23 23:37:44.493,30280,50.1100
2025-04-23 23:37:44.510,30300,50.1100
2025-04-23 23:37:44.527,30320,50.1000
2025-04-23 23:37:44.556,30340,50.1000
2025-04-23 23:37:44.572,30360,50.0900
2025-04-23 23:37:44.595,30380,50.1100
2025-04-23 23:37:44.615,30400,50.1000
2025-04-23 23:37:44.635,30420,50.1000
2025-04-23 23:37:44.655,30440,50.1000
2025-04-23 23:37:44.675,30460,50.1000
2025-04-23 23:37:44.697,30480,50.1000
2025-04-23 23:37:44.717,30500,50.1000
2025-04-23 23:37:44.733,30520,50.1100
2025-04-23 23:37:44.758,30540,50.1000
2025-04-23 23:37:44.775,30560,50.0900
2025-04-23 23:37:44.793,30580,50.1000
2025-04-23 23:37:44.816,30600,50.1100
2025-04-23 23:37:44.829,30620,50.1000
2025-04-23 23:37:44.856,30640,50.1000
2025-04-23 23:37:44.875,30660,50.1000
2025-04-23 23:37:44.896,30680,50.1000
2025-04-23 23:37:44.913,30700,50.1000
2025-04-23 23:37:44.928,30720,50.1000
2025-04-23 23:37:44.955,30740,50.1000
2025-04-23 23:37:44.971,30760,50.1000
2025-04-23 23:37:44.996,30780,50.0900
2025-04-23 23:37:45.014,30800,50.1100
2025-04-23 23:37:45.032,30820,50.1000
2025-04-23 23:37:45.056,30840,50.1100
2025-04-23 23:37:45.074,30860,50.0900
2025-04-23 23:37:45.096,30880,50.1100
2025-04-23 23:37:45.115,30900,50.0900
2025-04-23 23:37:45.135,30920,50.1000
2025-04-23 23:37:45.151,30940,50.1000
2025-04-23 23:37:45.175,30960,50.1100
2025-04-23 23:37:45.196,30980,50.1000
2025-04-23 23:37:45.214,31000,50.1000
2025-04-23 23:37:45.236,31020,50.0900
2025-04-23 23:37:45.245,31040,50.1100
2025-04-23 23:37:45.278,31060,50.1000
2025-04-23 23:37:45.292,31080,50.1000
2025-04-23 23:37:45.315,31100,50.1000
2025-04-23 23:37:45.334,31120,50.0900
